id;Esboço ou foto;Proveniência;Nome geográfico|taxonomy|multiple|status_public;Stam;Descrição;Denominação;Número de inventário;Grupo étnico;Usado;Local|taxonomy|multiple|status_public;Fotógrafo|taxonomy|multiple|status_public;Coletado;País|taxonomy|multiple|status_public;Origem|taxonomy|multiple|status_public;Coletado por;Comprimento;Resumo;Palavras-chave|taxonomy|multiple|status_public;URL;Palavras-chave;documentação de imagem;foto digital não;Largura;Categoria de material|taxonomy|multiple|status_public;Categoria de material2|taxonomy|multiple|status_public;papel;Ação de conservação;Mudar para;requisitos de montagem;Texto da exposição;Exposição, parte de / incluída em;Exposição, parte do estande / incluída;Juntos, materiais;Texto publicado;Juntos, texto da exposição, inglês;Exposição / incluído em;Palavras-chave, espanhol;Área de uso;Nota: Descrição;Avaliação da condição;Observação;Exposição / anterior;Original: publ;Original: negativo não;Original: desenho não;Materiais / fabricação;Texto da exposição, Encruzilhada;Texto da exposição, Crossroads, eng;special_document;special_attachments
324;retrato falado;;Guiana Britânica;Wai-wai;Produto semi-acabado para cesta.;cesta;1927.07.0051d;Wai wai, Karapayana, Wai-wai, Hixkaryana, Mawayana, Wai-Wai, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0051d, Walter Roth, Br.Guiana, esboço, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;armazenamento||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37588;cesta;;;25 cm;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:324-1049173.png;
325;retrato falado;;Guiana Britânica;Wai-wai;Cesta de cesta de vime.;bolsa;1927.07.0052;Karapayana, Mawayana, Uaiuais, Wai wai, Hixkaryana, Wai-wai, Wai-Wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0052, Walter Roth, Br.Guiana, sketch, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;armazenamento||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37589;bolsa;;;;espécime de planta;parte da planta;;;;;;;;;;;;bolsa;;;;;;;;;;;;;
326;retrato falado;;Guiana Britânica;Waiwai;Pentear.;pentear;1927.07.0251;Wai wai, Wai-Wai, Karapayana, Mawayana, Wai-wai, Hixkaryana, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0251, foto digital, 1927-07-0251, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Etnografia||Ramphastidae: Ramphastos sp./Pteroglossus sp.||fio de fibra vegetal||Psittacidae: Ara macao / chloroptera||paus de madeira||pena do corpo;https://collections.smvk.se/carlotta-vkm/web/object/37911;;foto digital;1927-07-0251;20 cm;;;;;;;;;;;;;;;;;;;;;;;;;;file:326-604781.png;326-1210018.png
327;retrato falado;;América;Wai-wai;Cinzéis de osso, ferramentas para fazer tábuas de ralador de mandioca.;formão;1927.07.0053d;Karapayana, Hixkaryana, Wai-Wai, Uaiuais, Mawayana, Wai wai, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Schwetz, Ferenc;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0053d, Walter Roth, Br.Guiana, esboço, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37597;;;;;;osso;;;;;;;;;;;;;;;;;;;;;;;;file:327-1880122.png;
328;retrato falado;;Guiana Britânica;Wai-wai;Caco de pedra marrom-acinzentada, ferramenta para fazer tábuas de ralador de mandioca.;fragmento;1927.07.0053e;Wai-wai, Uaiuais, Wai-Wai, Wai wai, Karapayana, Mawayana, Hixkaryana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Schwetz, Ferenc;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0053e, Walter Roth, Br.Guiana, esboço, Wai-wai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;ferramentas||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37598;Pedra;;;;;lítico;;;;;;;;;;;;;;;;;;;;;;;;file:328-1880126.png;
329;retrato falado;;Guiana Britânica;Wai-wai;Cinzel de ferro com cabo de madeira, ferramenta para fazer tábuas de ralador de mandioca.;formão;1927.07.0053c;Uaiuais, Karapayana, Wai wai, Hixkaryana, Wai-Wai, Mawayana, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Schwetz, Ferenc;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0053c, Walter Roth, Br.Guiana, Sketch, Wai-wai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||ferramentas;https://collections.smvk.se/carlotta-vkm/web/object/37596;;;;;;composto;;;;;;;;;;;;;;;;;;;;;madeira;;;file:329-1880118.png;
330;retrato falado;;Guiana Britânica;Wai-wai;Cunha de ferro, ferramenta para fazer tábuas de ralar mandioca.;cunha;1927.07.0053b;Wai-Wai, Mawayana, Uaiuais, Wai wai, Hixkaryana, Wai-wai, Karapayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Schwetz, Ferenc;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0053b, Walter Roth, Br.Guiana, esboço, Wai-wai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||ferramentas;https://collections.smvk.se/carlotta-vkm/web/object/37593;;;;;metal;metal;;;;;;;;;;;;;;;;;;;;;;;;file:330-1880114.png;
331;retrato falado;;Guiana Britânica;Wai-wai;Cunha de ferro, ferramenta para fazer tábuas de mandioca.;cunha;1927.07.0053a;Karapayana, Wai-wai, Wai-Wai, Mawayana, Uaiuais, Wai wai, Hixkaryana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Schwetz, Ferenc;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0053a, Walter Roth, Br.Guiana, sketch, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||ferramentas;https://collections.smvk.se/carlotta-vkm/web/object/37591;;;;;metal;metal;;;;;;;;;;;;;;;;;;;;;;;;file:331-1880110.png;
332;retrato falado;;América;Waiwai;Gravura de suporte de porco da floresta adornado com penas.;ferramentas de gravação;1927.07.0250;Wai-wai, Hixkaryana, Mawayana, Karapayana, Wai-Wai, Uaiuais, Wai wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;25 cm;1927.07.0250, foto digital, 1927-07-0250, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Ramphastidae: Ramphastos vitellinus / tucanus||Etnografia||Cracidae: Mitu tomentosa / Crax alector||Cotingidae: Xipholena punicea||dentes||cor preta||Psittacidae: Ara macao||fio de fibra vegetal||ferramentas||pena corporal||resina||bambu;https://collections.smvk.se/carlotta-vkm/web/object/37909;;foto digital;1927-07-0250;;;;;;;;;;;;;;;;;;;;;;;;;;;file:332-1210010.png;332-1210014.png||332-604777.png
333;retrato falado;;América;Waiwai;Gravura de suporte de porco da floresta adornado com penas.;ferramentas de gravação;1927.07.0248;Wai wai, Wai-wai, Uaiuais, Hixkaryana, Wai-Wai, Mawayana, Karapayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;25,5 centímetros;1927.07.0248, foto digital, V: 1927-07-0248, Walter Roth, Br.Guiana, sketch, Waiwai, Conservation: K 81: 130, America, British Guiana, British Guyana, Guyana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai, Karapayana;cor preta||Psittacidae: Ara macao||dentes||ferramentas||resina||pena do corpo||coberturas das asas||Etnografia||fio de fibra vegetal||tubos de bambu;https://collections.smvk.se/carlotta-vkm/web/object/37902;;foto digital;V: 1927-07-0248;;;;;Preservação: K 81: 130;;;;;;;;;;;;;;;;;;;;;;file:333-604773.png;333-1210006.png
334;retrato falado;;Guiana Britânica;Waiwai;Gravura de suporte de porco da floresta adornado com penas.;ferramentas de gravação;1927.07.0249;Hixkaryana, Wai wai, Wai-wai, Uaiuais, Mawayana, Wai-Wai, Karapayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;25 cm;1927.07.0249, foto digital, 1927-07-0249, Walter Roth, Br.Guiana, esboço, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;dentes||penas do corpo||tubos de bambu||fio de fibra vegetal||Cracidae: Mitu tomentosa / Crax alector||ferramentas||resina||cor preta||Psittacidae: Ara macao||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37903;;foto digital;1927-07-0249;;;;;;;;;;;;;;;;;;;;;;;;;;;file:334-1155513.png;334-600554.png
335;retrato falado;;América;Waiwai;Ornamento de nariz de penas para homens. As duas partes são tricotadas uma na outra.;ornamento nasal;1927.07.0200;Karapayana, Uaiuais, Wai-wai, Mawayana, Wai wai, Hixkaryana, Wai-Wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;40 cm;1927.07.0200, foto digital, 1927-07-0200ab, Walter Roth, Br.Guiana, esboço, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;contas de vidro ou osso||Cotingidae: Cotinga cayana (turquesa)||Ramphastidae: Ramphastos tucanus / vitellinus||Rabo||pena do corpo||cera||fio de algodão||bastão de madeira||Psittacidae: Ara macao||pena do corpo||Cotingidae: Xipholena punic||Pena da cabeça||Etnografia||Momotidae: Momotus momota;https://collections.smvk.se/carlotta-vkm/web/object/37801;;foto digital;1927-07-0200ab;;;;;;;;;;;;;;;;;;;;;;;;;;;file:335-1155457.png;335-600486.png
336;retrato falado;;América;Waiwai;1 Kam.;Pentes.;1927.07.0256;Karapayana, Wai-Wai, Uaiuais, Hixkaryana, Wai wai, Mawayana, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0256, Walter Roth, Br.Guiana, sketch, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai, Karapayana;N / D;https://collections.smvk.se/carlotta-vkm/web/object/37923;;;;15 cm;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;retrato falado;;Guiana Britânica;Waiwai;Ornamento do lábio inferior de penas para mulheres.;enfeite de lábio inferior;1927.07.0201;Hixkaryana, Wai-wai, Uaiuais, Karapayana, Wai-Wai, Wai wai, Mawayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;13 cm;1927.07.0201, foto digital, 1927-07-0201, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Etnografia||vagens de sementes||Ramphastidae: Ramphastos tucanus / vitellinus||fio de fibra vegetal||Undergump||contas de vidro;https://collections.smvk.se/carlotta-vkm/web/object/37802;;foto digital;1927-07-0201;;;;;;;;;;;;;;;;;;;;;;;;;;;file:337-1155461.png;337-402258.png
338;retrato falado;;Guiana Britânica;Waiwai;Pente, feito facilmente.;pentear;1927.07.0254;Wai-wai, Mawayana, Hixkaryana, Wai wai, Karapayana, Uaiuais, Wai-Wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0254, foto digital, 1927-07-0254, Walter Roth, Br.Guiana, esboço, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Etnografia||paus de madeira||fio de fibra vegetal||Reedbone||Psittacidae: Ara macao||pena do corpo;https://collections.smvk.se/carlotta-vkm/web/object/37920;;foto digital;1927-07-0254;16,5 centímetros;;;;;;;;;;;;;;;;;;;;;;;;;;file:338-1155521.png;338-600562.png
339;retrato falado;;Guiana Britânica;Waiwai;;Produtos semi-acabados e materiais para pentes.;1927.07.0255;Uaiuais, Hixkaryana, Wai-wai, Wai-Wai, Karapayana, Wai wai, Mawayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Schwetz, Ferenc;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;Walter Roth, Br.Guiana, Sketch, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai, Karapayana;N / D;https://collections.smvk.se/carlotta-vkm/web/object/37921;;;;11,5 cm;;;;;;;;;;;;;;;;;;;;;;;;;;file:339-1225294.png;
340;retrato falado;;Guiana Britânica;Waiwai;Corpete feminino ("espartilho feminino");espartilho feminino;1927.07.0199;Wai wai, Hixkaryana, Wai-wai, Karapayana, Wai-Wai, Mawayana, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0199, foto digital, 1927-07-0199, Walter Roth, Br.Guiana, esboço, Waiwai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Cotingidae: Xipholena punicea||pena do corpo||Sementes||fio de fibra vegetal||Etnografia||fio de algodão||Goma e penas do peito||vestuário e acessórios||Turquesa) Thraupidae: Dacnis cayana / Linea||fofo) Ramphastidae: Ramphastos tucanus / vitellinus||costela de madeira||preto||ponta curvada) Cracidae: Crax alector (macho);https://collections.smvk.se/carlotta-vkm/web/object/37800;;foto digital;1927-07-0199;27 centímetros;;;;;;;;;;;;;;;;;;;;;;;;;;file:340-1155453.png;340-600482.png
341;retrato falado;;Guiana Britânica;Wai-wai;Cesto com tampa, feito de folhas de galo;tampa;1927.07.0003;Wai wai, Uaiuais, Wai-wai, Mawayana, Hixkaryana, Karapayana, Wai-Wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0003, Walter Roth, Guiana, sketch, Wai-wai, Guiana Britânica, Guiana Britânica, América, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;armazenamento||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37368;cesta;;;31 cm;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:341-1049141.png;
342;retrato falado;;América;Arawak;Cesto em forma de mitra, com boca oval.;cesta;1927.07.0004;Arawak, Arowak, Arawak;Arawak - http://www.wikidata.org/entity/Q117244;Guiana;Bela Adormecida, Beatriz;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0004, Walter Roth, Guiana, esboço, Arawak, América, Guiana Britânica, Guiana Britânica, Guiana, Arowak, Arawaks;Armazenamento e transporte||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/14807;cesta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;file:342-15371816.png;342-15371801.png||342-15371811.png||342-15371806.png||342-15371796.png||342-15371836.png||342-15371821.png||342-15371831.png||342-15371826.png||342-15371841.png
343;retrato falado;;Guiana Britânica;Wai-wai;Cesto com tampa, padrão xadrez.;cesta;1927.07.0005;Karapayana, Hixkaryana, Uaiuais, Wai-wai, Mawayana, Wai wai, Wai-Wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Guiana;Anderzen, Hannes;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0005, Walter Roth, Guiana, esboço, Wai-wai, América, Guiana Britânica, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||armazenamento;https://collections.smvk.se/carlotta-vkm/web/object/37369;cesta;;;27 centímetros;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:343-2024058.png;343-2024054.png||343-2024050.png
344;retrato falado;;Guiana Britânica;Wai-wai;Cesto com tampa, feito de folhas de galo;tampa;1927.07.0002;Hixkaryana, Uaiuais, Mawayana, Wai-Wai, Wai-wai, Wai wai, Karapayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0002, Walter Roth, Guiana, esboço, Wai-wai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||armazenamento;https://collections.smvk.se/carlotta-vkm/web/object/37367;cesta;;;36 cm;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:344-1049137.png;
345;retrato falado;Alto rio Demerara, fr. Guiana. [[Haga]];Guiana Britânica;Arawak;Cabaça de água coberta com cesta de vime.;Cabaça de água.;1927.07.0128;Arowak, Arawaks, Arawak;Arawak - http://www.wikidata.org/entity/Q117244;Br. Guiana / Alto Rio Demerara, segundo o Gen. cat./JO;Winther Åshaug, Ina Marie;Roth, Walter Edmundo;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0128, Walter Roth, fr. Guiana / Alto Rio Demerara, segundo o Gen. cat./JO, Alto Rio Demerara, fr. Guiana. [[Haga]], Alto Rio Demerara, Guiana, esboço, Arawak, Encruzilhada 1 - (nível 4), plexing 10 cm, Encruzilhada 1 - Zona A2, Guiana Britânica, Guiana Britânica, América, Encruzilhada 1, Zona A2-1, Guiana, Arowak, Arawaks, Cabaça coletada de lokono / arawak na Guiana no início do século XX. A maioria da população da Guiana vive na área costeira de baixa altitude. Grandes partes do orçamento do estado são usadas para construir barreiras para manter o mar subindo. O governo pediu à população que estabeleça a agricultura mais para o interior, o que ao mesmo tempo significa invasão do sensível ecossistema da floresta tropical. , cabaça coletada do Lokono / Arawak na Guiana no início do século 20. A maioria da população do país vive em áreas costeiras de planície. Grande parte de seu orçamento está sendo gasto na construção de barreiras para conter a elevação dos mares. O governo está incentivando as pessoas a estabelecerem fazendas mais para o interior, o que significará invadir os ecossistemas sensíveis da floresta tropical.;Aashaug||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/14809;navio;;;;espécime de planta;parte da planta;;;;plexing 10 cm;;Encruzilhada 1 - Zona A2;Encruzilhada 1, Zona A2-1;;;;Encruzilhada 1 - (nível 4);;;;;;;;;;;Cabaça coletada de lokono / arawak na Guiana no início do século 20. A maioria da população da Guiana vive na área costeira de baixa altitude. Grandes partes do orçamento do estado são usadas para construir barreiras para manter o mar subindo. O governo pediu à população que estabeleça a agricultura mais para o interior, o que ao mesmo tempo significa invasão do sensível ecossistema da floresta tropical.;Cabaça coletada do Lokono / Arawak na Guiana no início do século 20. A maioria da população do país vive em áreas costeiras de planície. Grande parte de seu orçamento está sendo gasto na construção de barreiras para conter a elevação dos mares. O governo está incentivando as pessoas a estabelecerem fazendas mais para o interior, o que significará invadir os ecossistemas sensíveis da floresta tropical.;file:345-2426186.png;345-2426191.png||345-2426181.png||345-2426171.png||345-1049205.png||345-2426176.png
346;retrato falado;;América;Wai-wai;Cesto com tampa, feito de folhas de galo;tampa;1927.07.0001;Wai wai, Mawayana, Uaiuais, Wai-Wai, Karapayana, Hixkaryana, Wai-wai;Waiwai - http://www.wikidata.org/entity/Q1853257;Guiana;Bela Adormecida, Beatriz;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0001, Walter Roth, Guiana, esboço, Wai-wai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Karapayana;Etnografia||armazenamento;https://collections.smvk.se/carlotta-vkm/web/object/37362;cesta;;;;espécime de planta;parte da planta;;;;;;;;;;;;;;;;;;;;;;;;file:346-15371771.png;346-15371766.png||346-15371776.png||346-15371761.png||346-15371751.png||346-15371786.png||346-15371791.png||346-15371781.png||346-15371756.png
347;retrato falado;;Guiana Britânica;Waiwai;Pente, design mais simples.;pentear;1927.07.0253;Uaiuais, Wai-Wai, Karapayana, Hixkaryana, Wai wai, Wai-wai, Mawayana;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0253, foto digital, 1927-07-0253, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Ossos de junco||Etnografia||penas do corpo||paus de madeira||fio de fibra vegetal||Psittacidae: Ara macao;https://collections.smvk.se/carlotta-vkm/web/object/37917;;foto digital;1927-07-0253;15 cm;;;;;;;;;;;;;;;;;;;;;;;;;;file:347-1155517.png;347-600558.png
348;retrato falado;;América;Waiwai;Pentear.;pentear;1927.07.0252;Karapayana, Wai-Wai, Hixkaryana, Wai wai, Wai-wai, Mawayana, Uaiuais;Waiwai - http://www.wikidata.org/entity/Q1853257;Br.Guiana;Faltam informações sobre o autor;Roth, Walter Edmund - http://kulturarvsdata.se/SMVK-EM/name/3248501;Guiana;América do Sul Guiana;Walter Roth;;1927.07.0252, foto digital, 1927-07-0252, Walter Roth, Br.Guiana, esboço, Waiwai, Guiana Britânica, América, Guiana Britânica, Guiana, Wai-Wai, Wai wai, Hixkaryana, Mawayana, Uaiuais, Wai-wai , Karapayana;Psittacidae: Ara macao / chloroptera||pena do corpo||fio de fibra vegetal||paus de madeira||Ramphastidae: Ramphastos sp./Pteroglossus sp.||Etnografia;https://collections.smvk.se/carlotta-vkm/web/object/37916;;foto digital;1927-07-0252;14,5 cm;;;;;;;;;;;;;;;;;;;;;;;;;;file:348-1210022.png;348-604785.png
